age,income,education_years,hours_per_week,experience_years,credit_score,owns_house,owns_car,num_dependents,city_tier,loan_approved
22,25209,9,29,23,416,0,0,0,1,0
51,146700,4,13,16,498,0,0,4,2,1
65,26533,8,66,19,578,1,1,3,2,0
54,106597,0,30,21,378,1,1,1,2,1
32,27211,1,61,5,723,0,0,1,3,0
61,29927,18,41,6,653,1,1,3,2,0
53,97463,13,20,13,825,0,1,5,1,0
32,137333,19,41,10,840,0,1,0,1,1
60,44594,9,28,11,776,0,1,1,2,0
65,94852,8,30,4,309,0,0,3,2,0
40,97713,9,24,4,802,0,1,1,1,1
23,96382,5,13,19,559,0,0,4,3,1
63,27933,16,33,14,823,0,1,5,2,0
67,123780,5,35,25,305,0,0,1,1,1
61,132157,3,23,32,334,0,1,5,3,1
60,60696,19,24,29,474,0,0,5,1,0
62,85449,2,31,23,741,0,0,4,3,0
38,87616,18,48,22,446,0,1,5,1,1
40,26089,17,39,8,492,0,1,4,1,0
60,76548,3,75,2,312,0,0,1,3,0
33,46123,7,26,35,829,0,1,1,2,0
64,27797,16,78,6,545,0,0,5,1,0
32,70013,4,19,21,413,1,0,4,2,0
42,28346,12,17,13,532,1,0,1,1,0
53,105414,0,8,28,621,0,0,5,3,0
28,53672,12,60,15,837,1,1,0,2,0
68,37653,3,27,33,425,1,1,2,3,0
32,69556,13,38,9,612,1,1,2,3,1
21,143723,2,21,6,810,0,1,3,2,1
38,128278,4,32,24,783,0,1,5,2,1
30,46140,6,18,26,580,0,0,2,2,0
39,21184,0,38,14,582,1,1,0,3,0
36,143626,11,79,31,691,1,1,5,3,1
51,54493,10,61,27,822,0,1,2,3,0
31,64148,7,59,8,681,1,0,2,2,0
21,44846,5,70,6,515,1,1,0,1,0
65,131361,1,41,15,841,0,1,4,2,1
69,42195,18,72,25,415,1,1,2,1,0
63,25606,19,30,34,808,1,1,3,3,1
44,23956,19,65,16,799,0,1,2,1,0
46,36555,13,71,22,570,1,0,2,2,0
64,110385,0,78,7,739,0,1,0,2,1
45,38690,9,56,1,590,0,1,0,2,0
52,78502,15,22,30,338,0,1,5,1,0
25,144586,3,57,31,323,0,0,3,2,1
33,68849,10,67,28,342,0,1,1,1,0
59,46347,15,57,2,469,0,1,0,3,0
53,118725,19,31,7,639,0,0,1,1,1
47,123844,0,35,1,468,1,1,3,3,1
35,111321,15,5,30,837,0,0,2,1,0
19,69056,18,10,36,771,1,1,5,3,1
66,83851,8,15,19,442,1,0,2,2,0
30,118234,8,38,28,400,0,0,5,1,1
21,101502,8,67,16,774,1,0,1,3,0
43,116633,16,57,9,610,0,0,3,2,0
42,101418,11,22,21,359,0,1,3,2,1
47,90211,12,25,5,328,0,0,0,3,0
28,61850,7,23,33,830,0,0,1,3,1
24,98545,15,8,30,372,0,1,5,1,0
48,47843,17,33,11,693,0,1,0,3,0
61,82320,0,29,11,693,1,0,1,3,0
27,49793,0,60,15,780,1,0,0,2,0
56,59516,11,67,24,772,1,1,0,3,0
30,124407,5,31,21,612,1,0,3,3,1
48,149045,8,64,26,737,1,1,3,3,1
24,37857,4,53,23,623,0,1,2,2,0
66,39627,15,69,11,386,1,0,2,2,0
59,81822,17,42,17,658,0,1,3,2,1
59,104101,16,56,15,496,0,1,3,2,0
53,111561,17,5,3,684,0,0,0,1,1
37,72248,0,44,11,417,0,1,2,2,0
21,75798,18,25,32,797,0,1,3,2,0
24,113368,7,19,21,761,0,0,1,1,1
18,64116,2,54,17,795,0,1,1,1,0
61,95318,4,52,32,546,1,1,2,1,1
62,124186,7,36,26,533,0,0,1,3,0
59,147119,18,53,18,716,0,1,5,2,1
64,107902,17,72,13,766,1,1,0,3,1
30,48557,17,49,24,781,1,1,2,1,1
39,91334,0,36,33,664,0,1,5,1,0
38,95163,14,8,23,452,1,0,3,1,1
39,126719,17,69,37,571,0,1,5,1,1
45,143099,6,75,22,691,0,0,1,3,1
26,98002,15,77,4,846,0,1,0,1,0
43,62614,15,69,35,729,0,0,3,2,0
26,32720,14,22,23,488,1,1,4,2,0
32,77608,5,58,35,551,1,0,0,2,0
27,127449,8,51,4,694,1,0,1,3,1
41,122828,6,10,38,518,0,1,0,1,1
59,146613,13,70,5,489,0,1,4,3,1
25,92095,10,13,35,533,1,0,4,2,1
41,125924,15,72,3,531,1,0,0,1,1
33,104694,5,27,9,657,0,0,3,3,0
66,116452,15,47,0,777,1,0,5,1,0
43,107593,19,55,20,728,1,0,3,1,0
44,55892,15,76,39,536,0,0,4,3,0
54,126975,11,29,38,332,1,1,2,2,1
21,97242,16,39,36,512,0,1,2,3,1
67,136041,4,21,2,678,1,0,3,3,1
41,146202,12,22,30,301,1,0,2,2,1
36,97606,7,31,26,749,0,1,3,3,1
53,143769,4,19,16,726,0,0,1,1,1
56,138542,11,73,22,578,0,0,3,2,1
27,126438,8,19,12,513,0,1,1,3,1
42,20924,2,46,26,584,0,1,5,1,0
35,71322,2,38,19,842,0,0,4,2,0
36,46478,0,52,12,573,1,1,2,3,0
53,91042,17,12,23,310,1,0,5,2,0
27,66418,11,14,2,346,0,1,5,1,0
50,82217,8,9,9,814,0,0,4,1,1
67,120699,8,52,0,737,0,0,0,2,1
22,110140,17,30,12,726,1,0,0,1,1
64,100846,17,27,13,731,1,0,5,1,1
66,93762,6,66,32,429,1,1,5,2,0
52,31781,3,17,1,321,1,1,4,2,0
61,25515,12,13,1,688,0,1,3,3,0
51,137358,16,24,38,434,1,0,3,3,1
50,56133,1,61,30,831,1,1,2,2,1
38,102508,13,28,3,519,1,0,4,1,0
34,117628,2,37,33,632,0,0,0,1,1
39,96946,4,24,18,429,1,1,4,2,1
65,105058,13,64,36,331,0,1,4,2,0
54,29095,2,52,8,724,1,0,2,2,0
32,108583,6,68,23,597,1,0,3,1,0
52,40470,17,34,12,803,1,1,5,3,0
45,63129,12,77,29,656,0,1,0,3,0
24,28531,9,21,18,754,1,1,2,1,0
49,57038,12,18,9,700,1,1,0,3,0
28,107939,15,23,13,754,0,1,0,2,0
27,62674,8,75,39,333,1,0,3,2,0
26,147572,1,63,19,547,1,0,5,1,1
31,114658,4,71,3,341,1,0,5,1,0
30,102476,16,48,37,422,1,1,3,2,1
42,49831,3,36,38,326,1,0,2,2,0
19,77174,16,15,4,761,0,1,1,1,0
52,31279,8,6,31,446,1,1,2,1,0
24,58220,19,72,5,795,1,1,2,2,0
38,80610,1,21,13,785,0,0,1,2,0
35,72719,17,44,5,759,0,0,0,3,1
20,144936,10,50,13,427,1,0,4,3,1
59,73051,12,8,11,675,1,0,1,2,0
56,92013,7,42,26,382,1,1,4,1,0
58,76652,0,67,25,834,0,1,0,3,1
66,85524,16,33,11,822,1,0,1,3,0
28,102936,11,23,7,402,0,0,3,2,0
56,26470,3,33,9,818,0,1,2,1,0
41,87598,12,39,15,661,0,0,1,1,0
63,61798,8,74,25,555,1,0,1,2,0
36,144517,6,27,7,546,1,1,0,1,1
21,73473,4,50,28,491,1,0,3,2,0
43,39880,4,48,19,834,0,0,1,1,0
55,120117,16,52,16,613,1,0,3,2,0
59,64439,8,56,18,575,1,1,4,1,0
49,140944,5,12,16,672,0,0,1,2,1
56,34308,18,59,38,743,0,0,3,2,0
62,111563,15,70,0,494,0,1,2,1,1
63,116256,1,44,28,557,0,1,0,2,1
53,55081,9,35,13,659,0,1,5,3,0
57,95242,15,52,16,847,1,1,3,1,0
54,70383,4,65,12,407,0,1,0,2,0
50,29837,14,56,28,323,1,1,5,1,0
53,124135,12,42,33,764,0,1,1,1,1
20,72151,12,40,26,321,1,0,1,2,1
26,138128,12,59,32,801,1,1,4,3,1
25,56824,14,17,28,800,0,1,0,1,0
50,53073,13,41,36,706,0,1,2,3,0
23,132651,7,51,38,629,1,0,2,3,1
58,117624,10,75,18,585,0,0,3,2,0
56,113648,17,26,23,446,0,1,2,2,1
21,46299,3,43,13,683,0,1,5,1,0
30,119993,9,62,36,310,0,1,0,2,0
66,78861,0,34,4,575,0,0,1,1,0
19,50063,4,22,23,602,0,1,0,1,0
22,89453,12,22,33,503,0,0,0,3,0
61,141768,0,78,30,644,0,0,1,2,1
44,143299,7,43,29,565,1,1,5,2,1
49,88472,2,30,8,321,1,0,0,1,1
38,122166,2,75,26,835,0,1,2,3,1
25,34506,6,11,27,395,0,0,3,2,0
55,114341,3,73,25,744,1,0,3,3,1
25,99854,2,69,17,562,0,0,0,3,1
67,133604,14,50,35,682,0,1,5,1,1
20,46026,7,22,7,849,0,0,1,2,0
61,47672,2,17,17,691,0,0,4,2,0
20,58417,6,29,19,839,1,1,5,2,0
39,72413,17,12,31,391,0,0,0,3,0
23,144044,10,78,28,458,1,0,0,2,1
19,85066,10,36,17,527,0,1,4,1,0
40,79213,16,21,6,772,1,1,3,3,1
61,70971,5,52,0,671,1,1,5,2,0
19,47281,7,67,27,675,1,0,3,3,0
55,133978,0,44,32,336,0,0,4,3,1
34,48091,9,19,3,336,0,0,1,3,0
52,70494,18,10,19,400,0,0,0,1,1
51,123864,2,67,35,842,1,0,2,2,1
40,133755,3,12,30,489,0,1,3,2,1
47,38610,10,36,37,811,0,0,3,3,0
69,21079,14,49,27,389,1,1,5,2,0
25,115386,0,56,2,305,0,0,3,3,1
39,66751,8,17,5,438,1,0,1,3,0
61,106126,10,28,22,394,0,1,4,3,0
53,75432,18,44,6,685,1,0,1,1,1
22,50951,12,18,35,422,1,0,3,2,0
30,100863,15,79,0,584,1,1,5,3,1
46,98291,3,74,5,665,1,1,0,2,0
48,145659,0,66,23,789,1,0,3,1,1
64,79872,19,65,36,624,1,1,0,1,1
33,27235,12,5,35,706,1,0,5,3,0
59,102733,0,70,23,818,0,1,0,1,1
47,82712,4,36,37,376,1,0,3,1,0
33,41473,4,17,28,533,0,1,3,1,0
29,87567,13,37,36,783,0,1,0,1,1
34,126818,13,36,31,763,0,0,1,1,0
33,145849,7,60,24,570,1,1,1,1,1
29,127399,3,28,9,766,0,1,5,2,1
25,144421,6,8,34,768,1,1,1,1,1
37,99823,19,27,24,846,0,0,2,2,0
20,124215,18,33,26,569,1,1,0,3,1
33,129999,14,25,31,677,1,1,2,1,1
47,52230,3,34,11,476,0,1,2,1,0
62,104573,18,24,3,573,1,0,0,2,1
40,112588,8,20,25,326,0,0,2,1,1
45,88876,12,71,2,359,1,1,5,2,0
68,60644,13,53,16,516,1,0,5,2,0
57,68664,13,62,8,569,0,1,0,1,0
22,65203,9,48,28,415,1,0,4,3,0
37,86677,15,29,0,544,0,1,4,3,0
57,45425,4,27,17,384,0,0,0,3,0
61,143246,5,63,19,749,0,1,0,2,1
18,104817,1,5,33,835,1,1,0,2,0
47,127585,12,19,27,388,0,0,1,1,1
38,105961,12,56,34,848,0,1,0,2,0
37,120342,18,62,15,806,0,1,5,3,1
23,145740,17,45,20,707,0,1,5,1,1
39,117649,18,48,12,570,1,0,3,3,0
35,89806,0,8,34,823,1,1,4,1,0
25,62814,7,72,31,793,0,1,4,3,0
56,90219,15,11,37,747,0,1,0,1,0
49,69646,1,50,5,842,0,0,4,3,0
50,59884,7,13,37,649,0,1,0,2,0
33,115345,5,37,37,627,0,0,0,3,1
29,146062,15,37,12,585,0,1,4,1,1
55,120088,10,8,38,334,1,0,4,3,1
69,138198,16,69,12,832,0,0,3,2,1
51,89322,18,38,11,787,0,0,2,1,0
31,41650,10,68,32,786,0,1,3,2,0
53,114242,7,29,27,444,0,0,3,3,0
50,29190,3,59,2,823,0,0,4,1,0
40,58196,10,13,17,445,0,0,5,3,0
67,59449,7,21,25,802,1,0,3,1,0
62,59661,8,25,39,826,1,0,5,2,0
19,49709,1,64,1,571,0,0,4,2,0
58,130965,15,17,3,833,1,0,1,2,1
38,100428,5,7,27,394,0,0,0,3,1
19,95179,18,72,27,746,1,0,2,1,1
44,29943,7,8,24,714,0,1,5,2,0
26,63240,13,11,25,556,0,0,1,3,0
18,65760,15,30,1,561,0,0,5,3,0
28,41042,11,79,33,386,1,0,0,1,0
20,141770,4,28,29,735,1,0,0,2,1
69,63894,18,14,20,407,0,0,2,3,0
40,26869,17,17,36,318,0,0,3,2,0
43,81078,8,48,22,664,1,0,0,1,1
21,76759,1,43,32,678,0,1,2,2,0
35,125973,19,23,1,459,0,1,5,2,1
23,64306,11,55,26,399,0,1,5,3,1
52,128369,1,23,21,564,1,0,5,3,1
39,75371,9,56,33,348,1,0,5,1,0
60,40918,0,51,15,714,0,1,5,1,0
32,48379,3,34,19,358,0,1,4,1,0
39,140667,11,50,25,482,1,0,0,3,1
54,128475,8,25,15,746,0,0,0,1,1
69,110810,3,79,5,600,0,1,3,1,0
59,103232,8,52,22,653,0,1,3,3,0
29,22962,5,66,36,512,0,1,4,1,0
64,33851,0,62,7,488,1,1,0,3,0
66,137626,9,22,5,646,0,0,3,1,1
59,65747,13,63,36,436,0,1,2,3,0
55,145180,17,52,21,329,0,1,5,2,1
35,72349,5,67,5,445,1,0,5,3,0
62,90832,17,16,31,767,1,1,0,3,1
52,76356,19,38,16,802,1,1,5,3,0
47,34745,15,65,37,490,0,1,5,1,0
41,25730,14,57,16,770,0,0,2,3,0
59,33921,15,29,36,644,0,0,1,3,0
47,118430,7,66,22,300,1,1,4,1,1
31,91138,12,8,12,409,1,0,3,2,0
23,103111,10,17,31,363,0,0,1,3,0
20,39023,6,46,21,352,0,1,3,1,0
33,65349,16,53,6,561,1,0,1,2,1
24,146796,17,60,21,828,0,1,5,3,0
69,101533,18,51,20,601,0,0,3,2,0
31,103286,12,12,5,533,0,1,4,3,1
26,61979,14,59,13,372,1,0,0,3,0
32,42837,0,22,15,656,0,0,2,2,0
38,34997,15,39,2,783,1,1,1,2,0
52,124975,4,36,8,305,0,1,2,2,0
19,108603,2,28,20,436,1,1,2,3,1
44,65039,9,11,29,703,1,1,3,3,1
19,147394,18,17,29,505,1,0,0,1,1
52,40923,4,73,31,709,0,0,3,1,0
35,28876,6,46,22,335,0,1,2,1,0
31,80973,13,35,2,529,0,0,5,3,1
37,22887,2,78,0,526,1,1,4,2,0
35,83723,12,30,2,561,1,0,0,1,0
27,62422,12,36,36,430,0,1,0,3,0
42,122390,9,56,6,747,1,0,5,2,1
19,71413,1,24,2,485,1,1,2,1,0
42,122484,5,44,35,485,0,0,3,2,0
50,22841,7,63,2,573,1,0,5,2,0
53,144647,3,18,3,651,0,1,4,1,1
48,48756,11,48,30,712,0,0,1,1,0
31,91576,14,52,1,450,1,0,3,3,0
18,138248,7,47,13,683,0,1,0,2,0
63,30304,6,20,36,335,1,1,5,1,0
33,50341,13,39,30,625,0,1,3,1,0
63,24758,18,57,1,764,0,1,1,2,0
69,37010,13,38,30,765,0,0,4,2,0
20,147039,12,7,21,394,0,1,5,2,1
52,80758,0,72,9,433,0,1,4,1,0
58,51658,18,9,29,461,0,1,1,1,0
23,69002,0,14,32,599,0,0,1,3,1
42,123318,3,56,18,655,1,0,2,2,1
30,21375,9,33,24,539,0,0,0,1,0
51,119485,2,35,0,466,0,0,2,1,1
25,42092,19,70,31,439,1,1,3,2,0
38,20490,8,73,24,438,1,0,1,1,0
51,23729,2,41,16,534,0,0,2,2,0
21,25974,5,31,13,302,1,1,0,1,0
42,138222,5,37,12,555,0,1,0,2,1
32,105216,11,72,37,670,0,0,1,2,1
21,103860,0,63,38,577,1,1,5,1,0
62,147288,15,68,1,815,1,0,2,2,1
29,116870,4,48,31,511,0,0,4,3,1
49,41398,8,53,31,515,1,0,1,3,0
49,54650,9,57,39,569,0,1,3,2,0
45,41292,12,78,5,775,0,1,2,3,0
30,121291,14,53,24,827,1,0,2,1,0
48,123889,11,70,2,363,0,0,1,1,0
31,23159,4,67,17,759,1,1,5,2,0
37,118162,4,29,37,315,1,0,2,1,1
35,82766,17,8,2,318,1,1,2,1,0
46,114887,11,55,4,624,0,1,3,3,0
23,122834,2,15,23,392,0,1,5,1,1
49,37065,6,21,33,316,0,1,3,1,0
46,41638,16,70,38,787,1,0,4,3,0
60,21073,18,74,23,393,0,1,3,2,0
19,66511,17,77,35,309,1,1,4,2,1
40,104307,0,73,27,827,1,1,3,3,1
36,145274,4,33,33,788,0,0,4,3,1
48,120997,1,77,15,443,1,0,5,1,1
68,127866,0,76,35,814,0,0,3,1,0
22,49320,6,24,6,769,1,0,3,2,0
36,89876,10,31,17,676,0,0,1,2,0
51,54924,10,12,5,793,1,1,3,3,0
27,101720,17,65,27,783,1,0,4,1,1
42,60734,16,32,38,751,0,0,1,3,0
19,88116,1,74,33,835,0,1,4,2,1
28,60025,6,7,28,374,0,0,3,2,0
67,114503,6,73,3,339,0,0,3,3,1
48,22159,9,77,13,601,0,1,4,1,0
32,68940,2,11,4,361,1,0,5,1,0
26,99436,11,64,24,802,1,0,5,3,1
40,96976,2,8,38,544,0,1,5,2,1
36,34678,10,9,7,317,0,0,2,3,0
26,81075,11,15,14,697,1,0,1,3,1
52,67204,3,19,18,488,1,1,1,1,0
38,32021,15,68,10,403,0,0,5,2,0
26,26772,19,17,19,643,0,0,3,2,0
45,87163,17,11,35,670,0,0,1,1,0
63,129968,3,10,17,332,1,0,4,2,1
68,93755,5,60,13,673,1,0,3,2,1
24,43464,14,68,37,477,1,1,1,1,0
33,71137,0,54,24,311,1,0,0,2,0
33,50232,2,34,15,755,0,1,1,2,0
50,81497,4,26,17,548,0,0,5,3,0
21,128017,16,29,0,747,0,0,4,2,1
21,94024,13,32,39,303,1,1,1,3,0
56,120485,8,43,0,535,1,1,2,3,1
57,129898,2,71,0,472,0,1,5,3,1
34,71448,12,9,20,621,0,0,2,1,0
54,125468,2,69,24,670,1,0,3,1,1
56,104517,10,19,26,847,0,1,2,2,1
69,20901,1,71,9,595,0,0,4,3,0
46,107980,14,44,11,699,1,0,0,2,1
69,127594,12,73,27,357,0,0,0,2,0
53,103597,18,47,31,829,1,0,3,2,1
55,22881,15,5,32,847,0,0,3,2,0
56,49863,17,26,7,707,0,1,2,2,0
67,131362,6,66,25,812,0,0,4,3,1
54,25622,12,30,1,363,1,1,2,3,0
69,142740,3,22,34,719,1,0,4,3,1
52,21378,8,52,33,445,1,0,4,3,0
24,103168,9,13,5,571,1,0,0,1,0
44,113847,8,5,30,316,0,0,4,3,0
45,91186,6,13,22,397,1,1,1,3,1
39,65201,14,27,11,751,0,0,4,3,0
31,140767,7,49,27,542,0,0,0,1,1
24,127760,18,6,14,778,0,1,5,2,1
54,79251,10,18,18,500,0,0,2,1,0
39,92572,4,42,11,772,0,0,4,3,1
22,59255,1,44,1,478,0,0,1,3,0
19,83212,9,67,10,807,0,1,3,1,1
44,70210,15,20,36,752,1,0,2,2,1
38,145629,12,79,37,569,0,1,3,1,1
55,136736,7,10,24,533,1,1,1,1,1
32,42499,8,7,20,785,0,0,0,3,0
38,122552,10,18,35,637,1,0,5,1,1
27,71628,10,70,8,747,0,0,0,1,0
40,81360,15,79,11,656,1,0,5,1,1
56,24603,9,71,9,348,0,1,2,1,0
22,113309,11,35,4,795,1,0,4,1,0
18,147466,5,37,32,645,1,0,4,1,1
30,105473,11,5,4,592,1,0,3,3,0
38,32632,9,48,15,449,0,1,0,3,0
43,50607,17,19,36,844,0,0,4,3,0
67,111873,17,41,36,559,1,0,5,3,1
62,85756,3,31,28,621,1,0,4,1,0
38,66994,8,52,17,376,0,0,0,1,0
35,83382,6,31,28,409,0,0,0,1,0
54,90354,17,16,5,846,0,0,1,1,1
62,76344,7,71,17,722,0,0,3,3,0
49,73775,10,34,31,693,0,1,0,3,0
53,27349,6,70,30,534,1,1,1,1,0
34,91154,8,11,10,629,1,0,0,1,1
52,47464,7,38,25,624,1,0,2,1,0
66,62624,2,36,27,450,1,0,5,1,0
28,141897,16,43,26,845,0,1,5,2,1
38,146866,1,47,18,331,0,0,2,2,1
69,57344,14,47,26,571,1,0,2,2,1
43,145857,13,7,19,667,0,1,0,2,0
21,103791,17,50,2,791,0,1,4,1,0
51,44299,15,36,15,615,1,0,4,1,1
69,67975,19,47,38,667,1,0,2,1,0
65,21462,3,7,28,379,0,1,3,2,0
35,140209,19,78,14,471,1,1,5,2,1
57,101441,5,67,29,557,0,1,1,1,0
52,110456,5,44,39,578,1,1,2,2,1
58,101788,10,22,0,803,0,0,5,3,1
46,126540,16,71,28,790,1,0,1,2,1
69,60581,2,66,29,636,0,1,1,2,0
46,120372,12,14,39,820,0,0,2,2,1
55,91289,2,56,31,625,0,0,4,2,0
59,125541,15,77,9,471,1,1,3,1,1
38,34175,14,50,26,383,0,1,5,3,0
59,141704,10,59,7,823,0,1,2,1,1
30,26191,17,50,35,780,1,0,1,2,0
66,103434,14,79,34,843,1,0,5,2,1
58,104518,4,64,35,717,0,0,0,2,1
34,100158,15,30,35,638,0,1,0,2,1
26,86537,15,31,24,619,1,0,5,2,0
58,135721,16,42,19,603,1,1,5,3,1
18,67645,8,26,16,571,0,0,1,1,0
19,128536,2,30,22,413,0,1,2,2,1
65,43283,19,73,24,706,1,0,4,3,0
46,143153,12,39,30,325,0,0,2,1,0
50,106971,2,70,5,536,0,1,3,1,1
27,112759,6,77,34,609,0,1,5,1,1
67,79123,5,55,3,532,1,0,0,2,1
57,122780,8,22,39,848,1,0,1,2,1
38,50024,11,47,19,564,0,1,4,3,0
45,69630,14,16,0,312,0,0,2,3,0
28,50734,19,7,25,795,0,0,3,1,0
51,20515,2,11,33,615,1,1,2,2,0
25,130782,9,10,9,683,0,1,3,1,1
39,86727,0,49,22,615,1,0,2,1,0
25,117800,18,43,23,555,0,1,4,3,1
66,129164,18,55,12,740,1,0,4,2,1
32,66216,12,13,28,414,0,0,1,3,0
34,91833,11,27,26,598,1,1,4,2,0
40,78755,0,16,30,423,1,0,3,1,1
41,47856,18,66,9,555,0,0,1,1,0
62,134959,15,77,30,346,1,0,4,1,1
36,93870,14,44,38,762,0,0,0,2,0
22,44162,15,58,9,649,1,0,3,1,0
49,26008,10,11,23,422,0,1,1,2,0
61,27987,5,21,32,330,1,1,3,2,0
18,82532,10,54,13,354,1,0,1,3,0
40,116502,2,28,34,452,0,0,3,1,1
54,23332,14,6,33,755,1,1,0,3,0
25,86323,0,37,16,585,0,0,4,2,1
30,58990,6,25,20,335,0,1,2,1,0
25,29873,0,78,31,555,0,1,2,1,0
40,102542,16,57,2,477,1,1,2,2,1
60,105761,8,50,14,847,1,0,1,1,1
18,56444,12,49,7,553,1,0,4,2,0
62,55340,10,13,31,807,0,0,5,1,0
68,125219,19,10,37,320,0,0,1,1,1
41,25033,5,55,25,374,1,1,1,2,0
52,93324,0,39,29,759,0,0,1,3,0
41,35689,6,57,8,477,1,0,5,2,0
34,129756,11,23,31,681,1,0,1,1,1
22,107134,19,73,10,336,0,1,4,2,0
37,123016,18,29,21,419,0,0,2,2,0
38,115239,16,15,33,300,0,1,3,2,1
57,20066,3,78,17,610,0,0,1,1,0
48,134159,2,21,18,507,1,0,4,3,1
63,65246,0,40,17,453,0,0,0,3,0
53,27533,17,25,36,614,0,0,3,1,0
28,100639,14,22,17,606,0,0,1,3,1
69,90152,7,64,11,803,1,1,1,2,1
32,131581,0,22,3,819,0,0,3,2,0
36,135828,19,5,26,396,0,1,3,3,0
24,79658,13,18,4,789,1,0,1,3,0
68,58498,3,12,5,306,1,0,4,3,0
45,129028,4,70,12,311,1,1,0,2,1
68,31772,12,55,22,813,0,0,4,2,0
60,109385,14,64,24,648,1,1,5,1,1
22,69036,5,38,3,306,1,1,2,1,0
22,78531,0,40,31,799,0,0,2,2,0
47,139159,18,66,14,774,0,0,2,2,1
49,32940,12,5,25,823,1,0,1,1,0
25,138027,5,46,10,356,0,0,0,1,1
27,36932,14,5,8,532,0,0,0,2,0
55,115305,15,58,10,329,1,1,5,3,1
64,76827,15,51,1,666,0,1,1,2,0
49,81431,9,43,26,355,0,0,1,3,0
65,44648,8,34,25,309,1,0,1,2,0
45,132947,8,11,7,446,1,1,0,1,1
34,52966,16,26,20,663,0,1,1,1,0
48,47777,16,54,20,552,1,1,3,1,0
25,144661,16,49,7,552,1,0,3,2,1
57,52567,11,78,0,742,0,0,3,2,0
42,135259,12,76,37,639,0,1,1,2,1
26,37174,11,14,12,815,0,1,3,3,0
19,62598,13,18,8,652,1,0,5,2,0
32,144711,9,50,27,622,1,1,1,3,1
67,79199,18,79,5,439,0,0,5,3,0
20,33798,1,10,22,744,0,1,3,3,0
66,85364,3,25,35,394,0,0,1,1,1
53,37558,18,66,16,719,0,1,4,3,0
21,81084,6,23,8,813,1,1,2,3,0
31,64237,14,66,11,449,1,1,4,1,0
58,85497,14,57,21,650,1,1,2,3,0
58,20178,5,28,11,415,1,0,2,2,0
42,136932,2,60,5,536,1,1,3,2,1
67,106006,5,66,8,569,1,0,2,1,1
27,37118,15,38,36,590,0,1,2,1,0
38,42616,1,26,2,733,1,1,4,3,0
53,20798,6,72,33,308,1,0,2,3,0
29,27601,10,61,7,774,1,1,1,3,0
44,45363,6,14,9,821,1,1,5,1,0
57,22795,3,70,8,836,0,0,5,3,0
19,117462,19,12,13,310,0,1,1,2,1
30,65264,6,42,36,626,1,1,3,2,0
49,122892,3,66,26,575,0,1,4,3,1
48,92833,11,32,31,669,0,0,0,1,1
33,149688,4,14,3,789,0,1,5,2,1
49,23084,18,49,1,644,0,0,4,1,0
49,115865,4,69,32,667,1,0,5,2,0
51,96646,18,71,20,610,1,0,0,3,1
28,20731,2,13,0,784,1,0,2,3,0
27,21129,10,9,10,314,1,1,0,1,0
32,48022,6,14,0,303,1,1,2,3,0
34,21605,16,16,10,675,0,0,5,1,0
57,97506,8,62,6,668,1,1,4,1,1
35,129241,8,25,1,764,1,1,4,2,1
26,64130,9,25,14,832,0,1,3,2,0
42,49265,12,69,7,436,0,1,5,3,0
57,52330,14,7,25,662,1,1,3,1,0
31,88469,4,73,39,515,0,1,5,2,1
42,35187,2,68,34,667,1,0,2,3,0
67,45791,7,53,20,416,0,1,5,3,0
39,110436,19,76,37,478,1,0,5,2,0
69,90610,9,21,7,545,1,1,2,3,1
47,132341,12,77,31,427,1,0,1,2,1
37,111962,2,36,7,657,1,1,1,1,1
38,59867,7,74,9,377,0,0,5,3,0
61,136178,8,25,22,592,1,0,1,1,1
49,20893,11,11,3,381,1,1,4,2,0
68,119694,10,11,37,641,1,1,5,1,0
63,39773,1,31,29,637,1,0,0,2,0
66,24239,17,12,22,395,0,1,2,3,0
38,40863,8,77,4,444,0,1,3,3,0
52,71415,1,32,20,820,1,1,2,3,0
49,88968,1,70,5,696,1,1,5,1,0
47,120675,2,75,16,656,0,0,0,1,0
56,80430,15,51,24,485,1,1,2,1,0
66,139000,18,14,23,842,1,1,3,2,1
29,21515,3,37,21,450,0,1,3,3,0
58,117206,17,11,12,618,0,1,0,1,1
64,134210,19,7,16,358,0,0,3,2,0
35,124630,17,18,13,309,1,1,4,1,1
38,34605,9,48,33,423,1,1,3,2,0
30,76240,10,50,25,655,1,1,0,3,1
38,25586,16,65,18,645,1,0,0,1,0
25,121221,19,40,25,536,0,1,2,3,1
63,140419,15,17,2,632,0,0,3,1,1
57,142374,19,20,1,316,0,1,3,2,1
63,134205,12,9,27,723,0,1,5,3,1
24,51186,1,42,1,623,1,0,5,1,0
40,46928,1,54,21,322,1,0,0,1,0
61,118264,13,42,6,758,0,1,5,3,1
49,103087,3,60,3,759,1,1,2,2,1
28,142990,16,67,37,820,0,1,2,3,1
39,107029,12,52,38,720,0,1,4,1,0
39,40711,3,63,19,702,1,1,4,3,0
60,74962,2,48,5,630,1,0,0,3,1
42,40039,11,59,8,756,1,1,2,2,0
39,56561,7,59,30,782,1,0,2,2,0
45,95483,1,5,25,797,1,0,4,3,1
46,117871,5,12,35,326,1,1,5,2,1
30,101395,9,8,25,696,1,1,4,2,1
35,108658,11,57,27,487,1,0,0,1,0
19,21577,9,62,4,439,0,0,2,2,0
46,127792,9,41,9,820,0,1,0,3,1
